MEAS_DT,BURST_ID,VIB-TOP,VIB-BOT,CUR-MTR
2024-03-02 18:41:58.411,B24-00100,0.05072,0.128204,-129.54332
2024-03-02 18:41:58.511,B24-00100,0.039117,0.20091,-69.577345
2024-03-02 18:41:58.611,B24-00100,-0.087245,-0.044627,-5.952955
2024-03-02 18:41:58.711,B24-00100,0.084303,-0.129765,73.01546
2024-03-03 07:29:36.825,B24-00101,0.00317,-0.007494,-35.400395
2024-03-03 07:29:36.925,B24-00101,0.00099,-0.02424,-88.319908
2024-03-03 07:29:37.025,B24-00101,0.01836,0.006663,-104.57469
2024-03-03 07:29:37.125,B24-00101,-0.046058,0.021445,-108.51945
2024-03-03 07:29:37.225,B24-00101,-0.017766,0.008661,-104.78283
2024-03-03 07:29:37.325,B24-00101,0.039807,0.063021,-86.891542
2024-03-03 07:29:37.425,B24-00101,0.008313,-0.049785,-61.090834
2024-03-03 07:29:37.525,B24-00101,0.008619,-0.063886,-19.930723
2024-03-03 07:29:37.625,B24-00101,0.000967,0.107026,19.080403
2024-03-03 07:29:37.725,B24-00101,0.003499,0.047387,73.762426
2024-03-03 07:29:37.825,B24-00101,0.021993,-0.02768,104.46848
2024-03-03 07:29:37.925,B24-00101,-0.018981,0.000328,108.06025
2024-03-03 07:29:38.025,B24-00101,-0.025191,-0.06409,109.74277
2024-03-03 07:29:38.125,B24-00101,0.006519,-0.025376,93.951952
2024-03-03 07:29:38.225,B24-00101,0.010958,0.026668,72.822579
2024-03-03 07:29:38.325,B24-00101,0.011378,-0.013648,33.969168
2024-03-03 07:29:38.425,B24-00101,0.005032,0.029722,-4.915476
2024-03-03 07:29:38.525,B24-00101,-0.061374,-0.00335,-54.54076
2024-03-03 07:29:38.625,B24-00101,-0.056969,-0.038148,-98.409784
2024-03-03 07:29:38.725,B24-00101,-0.034319,0.08407,-105.17014
2024-03-03 07:29:38.825,B24-00101,-0.035704,0.024215,-109.70737
2024-03-03 07:29:38.925,B24-00101,0.034175,-0.068336,-98.99677
2024-03-03 07:29:39.025,B24-00101,0.031008,-0.027397,-80.145488
2024-03-03 07:29:39.125,B24-00101,0.020949,-0.051057,-47.535902
2024-03-03 07:29:39.225,B24-00101,0.02138,-0.003237,-7.00462
2024-03-03 07:29:39.325,B24-00101,-0.055515,0.012703,35.879378
2024-03-03 07:29:39.425,B24-00101,-0.036453,0.004472,89.225303
2024-03-03 07:29:39.525,B24-00101,0.027363,0.040984,105.90888
2024-03-03 07:29:39.625,B24-00101,-0.057922,-0.068178,109.72835
2024-03-03 07:29:39.725,B24-00101,-0.067391,-0.074785,105.66856
2024-03-03 07:29:39.825,B24-00101,0.006962,0.054199,87.729345
2024-03-03 07:29:39.925,B24-00101,-0.012498,0.002871,61.765321
2024-03-03 07:29:40.025,B24-00101,0.051478,-0.037615,19.944789
2024-03-03 07:29:40.125,B24-00101,0.024207,0.063691,-18.850806
2024-03-03 07:29:40.225,B24-00101,-0.050963,0.0016,-73.028573
2024-03-03 07:29:40.325,B24-00101,-0.016483,-0.054985,-103.38498
2024-03-03 07:29:40.425,B24-00101,-0.059103,0.064678,-106.52496
2024-03-03 07:29:40.525,B24-00101,-0.016358,0.00051,-108.36448
2024-03-03 20:17:18.638,B24-00102,0.151958,0.292293,-208.28905
2024-03-03 20:17:18.738,B24-00102,-0.026844,-0.030185,-201.80991
2024-03-03 20:17:18.838,B24-00102,-0.018852,-0.230343,-168.42057
2024-03-03 20:17:18.938,B24-00102,0.058839,-0.135566,-115.47567
2024-03-03 20:17:19.038,B24-00102,-0.070407,-0.018003,-49.148565
2024-03-03 20:17:19.138,B24-00102,0.024609,0.19881,20.145776
2024-03-03 20:17:19.238,B24-00102,-0.01523,0.160573,92.884671
2024-03-03 20:17:19.338,B24-00102,-0.089015,-0.160861,153.45528
2024-03-03 20:17:19.438,B24-00102,0.008657,-0.208919,202.23084
2024-03-03 20:17:19.538,B24-00102,-0.00827,-0.032728,211.61165
2024-03-03 20:17:19.638,B24-00102,0.055887,0.144144,183.8875
2024-03-03 20:17:19.738,B24-00102,-0.028207,0.20988,137.21086
2024-03-03 20:17:19.838,B24-00102,-0.158395,0.001513,71.637043
2024-03-03 20:17:19.938,B24-00102,-0.031204,-0.201324,3.034115
2024-03-03 20:17:20.038,B24-00102,-0.046996,-0.186985,-70.831903
2024-03-03 20:17:20.138,B24-00102,0.012165,-0.018877,-135.33999
2024-03-03 20:17:20.238,B24-00102,0.136972,0.210027,-188.84876
2024-03-03 20:17:20.338,B24-00102,-0.023234,0.13907,-213.73966
2024-03-03 20:17:20.438,B24-00102,-0.089628,-0.108715,-194.46375
2024-03-03 20:17:20.538,B24-00102,-0.054569,-0.121794,-154.85992
2024-03-03 20:17:20.638,B24-00102,-0.103899,-0.076018,-93.824398
2024-03-03 20:17:20.738,B24-00102,-0.075527,0.052308,-25.601986
2024-03-03 20:17:20.838,B24-00102,0.072349,0.21869,47.060138
2024-03-03 20:17:20.938,B24-00102,0.104025,0.067113,117.22781
2024-03-03 20:17:21.038,B24-00102,0.003106,-0.168524,174.85168
2024-03-04 09:04:59.151,B24-00103,-0.060534,-0.022035,76.004753
2024-03-04 09:04:59.251,B24-00103,-0.005425,-0.021592,40.523534
2024-03-04 09:04:59.351,B24-00103,-0.007265,0.023254,1.074076
2024-03-04 09:04:59.451,B24-00103,-0.132525,-0.037782,-46.438819
2024-03-04 09:04:59.551,B24-00103,-0.010659,0.061889,-92.463266
2024-03-04 09:04:59.651,B24-00103,-0.003404,0.099082,-103.21797
2024-03-04 09:04:59.751,B24-00103,-0.071944,-0.039178,-108.78588
2024-03-04 09:04:59.851,B24-00103,-0.020525,0.024105,-101.1175
2024-03-04 09:04:59.951,B24-00103,-0.004517,0.106382,-82.000027
2024-03-04 09:05:00.051,B24-00103,0.022685,-0.031367,-52.034265
2024-03-04 09:05:00.151,B24-00103,0.056234,-0.053438,-11.464478
2024-03-04 09:05:00.251,B24-00103,0.016362,0.01316,30.906085
2024-03-04 09:05:00.351,B24-00103,0.034731,-0.062589,82.911978
2024-03-04 09:05:00.451,B24-00103,0.089431,-0.001077,103.61971
2024-03-04 09:05:00.551,B24-00103,0.028873,0.059754,108.24694
2024-03-04 09:05:00.651,B24-00103,0.032847,0.001785,106.69662
2024-03-04 09:05:00.751,B24-00103,0.031087,0.028306,89.297186
2024-03-04 09:05:00.851,B24-00103,-0.067891,-0.011953,65.183409
2024-03-04 09:05:00.951,B24-00103,0.056484,0.037105,25.569561
2024-03-04 09:05:01.051,B24-00103,0.119018,0.112922,-13.989093
2024-03-04 09:05:01.151,B24-00103,0.055735,-0.004176,-66.197046
2024-03-04 09:05:01.251,B24-00103,0.196527,0.014262,-100.25538
2024-03-04 09:05:01.351,B24-00103,0.076727,0.018417,-105.44409
2024-03-04 09:05:01.451,B24-00103,-0.008264,-0.040359,-108.80448
2024-03-04 21:52:39.564,B24-00104,-0.082301,0.010692,201.11933
2024-03-04 21:52:39.664,B24-00104,-0.150454,0.086589,239.19967
2024-03-04 21:52:39.764,B24-00104,0.038702,0.256661,230.36673
2024-03-04 21:52:39.864,B24-00104,0.096127,0.159034,192.61935
2024-03-04 21:52:39.964,B24-00104,-0.005257,-0.306473,129.88652
2024-03-04 21:52:40.064,B24-00104,-0.055609,-0.256496,50.111061
2024-03-04 21:52:40.164,B24-00104,-0.045845,0.068276,-32.589201
2024-03-04 21:52:40.264,B24-00104,0.059502,0.235771,-114.92111
2024-03-04 21:52:40.364,B24-00104,0.057492,0.196636,-181.79991
2024-03-04 21:52:40.464,B24-00104,-0.036229,-0.106712,-230.94526
2024-03-04 21:52:40.564,B24-00104,0.022331,-0.272435,-237.09836
2024-03-04 21:52:40.664,B24-00104,-0.099705,-0.126171,-206.55706
2024-03-05 10:40:18.778,B24-00105,-0.006107,0.061196,-120.41034
2024-03-05 10:40:18.878,B24-00105,0.038852,0.02389,-106.38512
2024-03-05 10:40:18.978,B24-00105,-0.0912,-0.02208,-77.206025
2024-03-05 10:40:19.078,B24-00105,0.070153,0.080395,-43.928152
2024-03-05 10:40:19.178,B24-00105,0.136387,0.006247,6.56128
2024-03-05 10:40:19.278,B24-00105,-0.060342,-0.012384,50.43996
2024-03-05 10:40:19.378,B24-00105,0.032255,0.075229,97.862255
2024-03-05 10:40:19.478,B24-00105,0.060434,-0.008388,130.66424
2024-03-05 10:40:19.578,B24-00105,-0.058162,-0.033024,125.39805
2024-03-05 10:40:19.678,B24-00105,0.076374,-0.049805,114.69151
2024-03-05 10:40:19.778,B24-00105,0.062796,-0.089234,88.768612
2024-03-05 10:40:19.878,B24-00105,0.020403,0.070744,58.223731
2024-03-05 10:40:19.978,B24-00105,0.126817,0.151614,12.449981
2024-03-05 10:40:20.078,B24-00105,-0.015667,0.06416,-35.834078
2024-03-05 10:40:20.178,B24-00105,-0.080653,0.01819,-80.143104
2024-03-05 10:40:20.278,B24-00105,-0.021922,-0.063213,-124.25436
2024-03-05 10:40:20.378,B24-00105,-0.078246,-0.021342,-127.44464
2024-03-05 10:40:20.478,B24-00105,0.027918,0.088615,-118.00767
2024-03-05 10:40:20.578,B24-00105,0.08498,-0.006458,-97.82542
2024-03-05 10:40:20.678,B24-00105,0.008902,-0.033785,-67.182549
2024-03-05 10:40:20.778,B24-00105,0.046844,0.007143,-28.400663
2024-03-05 10:40:20.878,B24-00105,-0.061545,0.004373,22.407058
2024-03-05 10:40:20.978,B24-00105,-0.160194,0.106064,64.642914
2024-03-05 10:40:21.078,B24-00105,-0.038203,0.07356,113.69623
2024-03-05 10:40:21.178,B24-00105,-0.052497,-0.043844,131.40501
2024-03-05 10:40:21.278,B24-00105,0.023286,-0.02896,122.17952
2024-03-05 10:40:21.378,B24-00105,0.181551,-0.052393,107.55791
2024-03-05 10:40:21.478,B24-00105,0.028883,0.000343,78.65108
2024-03-05 10:40:21.578,B24-00105,-0.005812,0.088217,45.796281
2024-03-05 10:40:21.678,B24-00105,-0.012738,-0.008274,-4.509092
2024-03-05 10:40:21.778,B24-00105,-0.149703,-0.067936,-48.541075
2024-03-05 10:40:21.878,B24-00105,-0.00026,-0.086169,-96.637261
2024-03-05 10:40:21.978,B24-00105,0.051488,-0.119014,-129.82215
2024-03-05 10:40:22.078,B24-00105,0.001851,0.019905,-124.38978
2024-03-05 10:40:22.178,B24-00105,0.100284,0.080259,-113.64724
2024-03-05 10:40:22.278,B24-00105,-0.015349,-0.022545,-87.198506
2024-03-05 10:40:22.378,B24-00105,-0.082765,-0.012589,-55.662162
2024-03-05 10:40:22.478,B24-00105,0.011138,-0.030436,-10.459663
2024-03-05 10:40:22.578,B24-00105,-0.059536,-0.041403,37.329559
2024-03-05 10:40:22.678,B24-00105,-0.010512,0.073072,81.968436
2024-03-05 10:40:22.778,B24-00105,0.094165,0.053045,126.0009
2024-03-05 10:40:22.878,B24-00105,0.01073,-0.044185,129.60543
2024-03-05 10:40:22.978,B24-00105,0.024592,-0.082581,119.56991
2024-03-05 10:40:23.078,B24-00105,-0.027236,-0.08542,98.216188
2024-03-05 10:40:23.178,B24-00105,-0.113997,0.022493,67.44469
2024-03-05 10:40:23.278,B24-00105,-0.014032,0.085277,28.034214
2024-03-05 10:40:23.378,B24-00105,-0.052599,0.000241,-23.703578
2024-03-05 10:40:23.478,B24-00105,-0.04858,-0.038769,-66.537984
2024-03-05 10:40:23.578,B24-00105,0.05067,-0.077631,-115.78824
2024-03-05 10:40:23.678,B24-00105,-0.053893,-0.072409,-132.8515
2024-03-05 23:28:01.791,B24-00106,0.1406,0.305678,235.38568
2024-03-05 23:28:01.891,B24-00106,0.116077,0.143519,246.29453
2024-03-05 23:28:01.991,B24-00106,0.040907,-0.149872,216.69688
2024-03-05 23:28:02.091,B24-00106,-0.015734,-0.173748,162.29214
2024-03-05 23:28:02.191,B24-00106,-0.116029,-0.091641,83.366166
2024-03-05 23:28:02.291,B24-00106,-0.072955,0.139602,-1.017928
2024-03-05 23:28:02.391,B24-00106,0.138875,0.292599,-87.622534
2024-03-05 23:28:02.491,B24-00106,0.12197,-0.001189,-162.30287
2024-03-05 23:28:02.591,B24-00106,-0.008707,-0.249315,-221.30361
2024-03-05 23:28:02.691,B24-00106,0.026375,-0.131854,-248.37998
2024-03-05 23:28:02.791,B24-00106,-0.043266,0.033756,-228.58515
2024-03-05 23:28:02.891,B24-00106,-0.065178,0.209243,-183.3457
2024-03-05 23:28:02.991,B24-00106,0.068076,0.211446,-111.14432
2024-03-05 23:28:03.091,B24-00106,0.024876,-0.102211,-26.549819
2024-03-05 23:28:03.191,B24-00106,-0.052258,-0.260748,60.989745
2024-03-05 23:28:03.291,B24-00106,-0.005255,-0.089382,142.20847
2024-03-05 23:28:03.391,B24-00106,0.02449,0.127409,206.64039
2024-03-05 23:28:03.491,B24-00106,0.045778,0.247583,247.8613
2024-03-05 23:28:03.591,B24-00106,0.052567,0.090125,241.4296
2024-03-05 23:28:03.691,B24-00106,-0.005108,-0.216708,202.88887
2024-03-05 23:28:03.791,B24-00106,-0.118481,-0.248157,138.11101
2024-03-05 23:28:03.891,B24-00106,-0.114542,-0.035056,54.913051
2024-03-05 23:28:03.991,B24-00106,0.081211,0.224423,-31.128887
2024-03-05 23:28:04.091,B24-00106,0.104292,0.227125,-116.50325
2024-03-05 23:28:04.191,B24-00106,0.01467,-0.072465,-185.67529
2024-03-05 23:28:04.291,B24-00106,0.017065,-0.225587,-237.5305
2024-03-05 23:28:04.391,B24-00106,-0.129891,-0.164983,-247.24796
2024-03-05 23:28:04.491,B24-00106,-0.125702,0.04117,-216.8205
2024-03-05 23:28:04.591,B24-00106,0.096368,0.281586,-162.34412
2024-03-05 23:28:04.691,B24-00106,0.080439,0.105259,-82.903395
2024-03-05 23:28:04.791,B24-00106,-0.011409,-0.239086,2.681017
2024-03-05 23:28:04.891,B24-00106,0.003737,-0.189347,90.832363
2024-03-05 23:28:04.991,B24-00106,-0.046002,-0.012724,166.63386
2024-03-05 23:28:05.091,B24-00106,-0.078461,0.131303,225.89662
2024-03-05 23:28:05.191,B24-00106,0.055939,0.257415,252.26727
2024-03-05 23:28:05.291,B24-00106,0.059867,0.02582,231.99942
2024-03-05 23:28:05.391,B24-00106,-0.058502,-0.29273,185.362
2024-03-05 23:28:05.491,B24-00106,-0.042119,-0.1757,111.37463
2024-03-05 23:28:05.591,B24-00106,-0.005868,0.100547,26.862744
2024-03-05 23:28:05.691,B24-00106,0.03548,0.215817,-60.543306
2024-03-05 23:28:05.791,B24-00106,0.040635,0.148061,-141.76883
2024-03-05 23:28:05.891,B24-00106,-0.005993,-0.117867,-206.2042
2024-03-05 23:28:05.991,B24-00106,-0.05488,-0.255684,-247.33856
2024-03-05 23:28:06.091,B24-00106,-0.075384,-0.082399,-240.67333
2024-03-05 23:28:06.191,B24-00106,0.023366,0.18858,-202.62804
2024-03-05 23:28:06.291,B24-00106,0.075421,0.260208,-138.17848
2024-03-05 23:28:06.391,B24-00106,-0.018516,0.013354,-55.296666
2024-03-05 23:28:06.491,B24-00106,-0.031095,-0.202948,30.966047
2024-03-05 23:28:06.591,B24-00106,-0.06847,-0.208602,117.1049
2024-03-05 23:28:06.691,B24-00106,-0.119276,-0.031627,187.08279
2024-03-06 12:15:44.804,B24-00107,0.111488,-0.091928,-153.19802
2024-03-06 12:15:44.904,B24-00107,0.078178,-0.069789,-145.2501
2024-03-06 12:15:45.004,B24-00107,-0.136637,-0.04597,-130.39745
2024-03-06 12:15:45.104,B24-00107,0.026952,0.128178,-96.255195
2024-03-06 12:15:45.204,B24-00107,-0.008175,0.120696,-55.930621
2024-03-06 12:15:45.304,B24-00107,-0.042008,-0.084276,-4.701019
2024-03-06 12:15:45.404,B24-00107,0.121014,-0.109071,48.817521
2024-03-06 12:15:45.504,B24-00107,-0.044199,-0.052271,94.614159
2024-03-06 12:15:45.604,B24-00107,-0.055348,0.038828,145.59509
2024-03-06 12:15:45.704,B24-00107,0.071048,0.147989,150.73349
2024-03-06 12:15:45.804,B24-00107,-0.078429,0.02752,136.60862
2024-03-06 12:15:45.904,B24-00107,0.049738,-0.092791,110.87824
2024-03-06 12:15:46.004,B24-00107,0.078041,-0.07307,70.678481
2024-03-06 12:15:46.104,B24-00107,-0.102714,-0.042689,25.978688
2024-03-06 12:15:46.204,B24-00107,0.064145,0.119879,-30.556921
2024-03-06 12:15:46.304,B24-00107,0.008491,0.11947,-73.874959
2024-03-06 12:15:46.404,B24-00107,-0.06627,-0.079848,-127.48398
2024-03-06 12:15:46.504,B24-00107,0.132764,-0.082811,-149.91381
2024-03-06 12:15:46.604,B24-00107,-0.049796,-0.059685,-137.10906
2024-03-06 12:15:46.704,B24-00107,-0.097378,0.015667,-120.40986
2024-03-06 12:15:46.804,B24-00107,0.100067,0.159876,-83.505879
2024-03-06 12:15:46.904,B24-00107,-0.063988,0.030597,-43.970948
2024-03-06 12:15:47.004,B24-00107,0.011364,-0.085854,11.187555
2024-03-06 12:15:47.104,B24-00107,0.138146,-0.07139,57.774908
2024-03-06 12:15:47.204,B24-00107,-0.117564,-0.087182,108.28222
2024-03-06 12:15:47.304,B24-00107,0.00034,0.089452,149.11403
2024-03-06 12:15:47.404,B24-00107,0.091393,0.154767,141.99533
2024-03-06 12:15:47.504,B24-00107,-0.104485,-0.058924,128.40046
2024-03-06 12:15:47.604,B24-00107,0.073534,-0.093188,97.05342
2024-03-06 12:15:47.704,B24-00107,0.03415,-0.043052,58.945305
2024-03-06 12:15:47.804,B24-00107,-0.115986,0.021923,9.31871
2024-03-06 12:15:47.904,B24-00107,0.080528,0.15991,-42.13882
2024-03-06 12:15:48.004,B24-00107,-0.051091,0.034899,-86.67637
2024-03-06 12:15:48.104,B24-00107,-0.040226,-0.117768,-137.8348
2024-03-06 12:15:48.204,B24-00107,0.151202,-0.06258,-143.46792
2024-03-06 12:15:48.304,B24-00107,-0.065816,-0.027203,-131.52076
2024-03-06 12:15:48.404,B24-00107,0.00227,0.07257,-108.93597
2024-03-06 12:15:48.504,B24-00107,0.034876,0.118425,-71.656116
2024-03-06 12:15:48.604,B24-00107,-0.135525,-0.020709,-28.94688
2024-03-06 12:15:48.704,B24-00107,0.074863,-0.072764,25.874618
2024-03-06 12:15:48.804,B24-00107,-0.00343,-0.074614,68.663009
2024-03-06 12:15:48.904,B24-00107,-0.108924,-0.022037,123.21581
2024-03-06 12:15:49.004,B24-00107,0.107912,0.144197,147.11739
2024-03-06 12:15:49.104,B24-00107,-0.046107,0.052577,136.12808
2024-03-06 12:15:49.204,B24-00107,-0.029712,-0.097548,120.11649
2024-03-07 01:03:27.317,B24-00108,0.065488,-0.020022,-52.279598
2024-03-07 01:03:27.417,B24-00108,-0.044253,0.014071,-2.78008
2024-03-07 01:03:27.517,B24-00108,0.100229,0.138208,42.598491
2024-03-07 01:03:27.617,B24-00108,-0.057774,-0.022191,88.511716
2024-03-07 01:03:27.717,B24-00108,0.007575,-0.105478,128.51824
2024-03-07 01:03:27.817,B24-00108,0.091078,-0.062654,125.96788
2024-03-07 01:03:27.917,B24-00108,-0.083172,-0.054956,116.82297
2024-03-07 01:03:28.017,B24-00108,0.045018,0.119396,94.290506
2024-03-07 01:03:28.117,B24-00108,0.055792,0.159711,64.100392
2024-03-07 01:03:28.217,B24-00108,-0.068253,0.021996,20.315769
2024-03-07 01:03:28.317,B24-00108,0.041135,-0.020442,-30.429605
2024-03-07 01:03:28.417,B24-00108,0.007904,-0.085031,-72.359451
2024-03-07 01:03:28.517,B24-00108,0.000752,-0.017059,-120.23081
2024-03-07 01:03:28.617,B24-00108,0.115738,0.0878,-128.93845
2024-03-07 01:03:28.717,B24-00108,0.041669,-0.054491,-119.0566
2024-03-07 01:03:28.817,B24-00108,0.034755,-0.111507,-102.68272
2024-03-07 01:03:28.917,B24-00108,0.085197,-0.006296,-72.82103
2024-03-07 01:03:29.017,B24-00108,-0.08962,0.042194,-36.19111
2024-03-07 01:03:29.117,B24-00108,-0.128369,0.106351,16.719343
2024-03-07 01:03:29.217,B24-00108,-0.051927,0.113481,58.832652
2024-03-07 01:03:29.317,B24-00108,-0.134182,-0.022974,108.40334
2024-03-07 01:03:29.417,B24-00108,0.040772,-0.078503,133.48796
2024-03-07 01:03:29.517,B24-00108,0.127193,-0.041582,124.06196
2024-03-07 01:03:29.617,B24-00108,-0.040006,-0.023678,111.93563
2024-03-07 01:03:29.717,B24-00108,0.080361,0.06549,83.660136
2024-03-07 01:03:29.817,B24-00108,-0.009114,0.064435,50.733692
2024-03-07 01:03:29.917,B24-00108,-0.148078,-0.029468,-0.139833
2024-03-07 01:03:30.017,B24-00108,0.006849,-0.034362,-46.167737
2024-03-07 01:03:30.117,B24-00108,-0.108115,-0.050131,-91.75254
2024-03-07 01:03:30.217,B24-00108,-0.099373,0.025504,-130.48591
2024-03-07 01:03:30.317,B24-00108,0.064716,0.077956,-126.56285
2024-03-07 01:03:30.417,B24-00108,-0.053789,-0.047565,-116.19319
2024-03-07 01:03:30.517,B24-00108,0.012707,-0.082397,-92.335593
2024-03-07 01:03:30.617,B24-00108,0.03673,-0.070862,-60.478575
2024-03-07 13:51:08.731,B24-00109,0.039047,0.024926,-104.76555
2024-03-07 13:51:08.831,B24-00109,0.041,0.058679,-89.323054
2024-03-07 13:51:08.931,B24-00109,0.038513,-0.068069,-63.300617
2024-03-07 13:51:09.031,B24-00109,0.0634,0.038595,-25.669459
2024-03-07 13:51:09.131,B24-00109,-0.00422,0.046213,13.785841
2024-03-07 13:51:09.231,B24-00109,0.021279,-0.063743,68.987974
2024-03-07 13:51:09.331,B24-00109,0.044349,0.045986,99.627626
2024-03-07 13:51:09.431,B24-00109,-0.029822,0.005194,107.51702
2024-03-07 13:51:09.531,B24-00109,-0.027199,-0.0539,108.91951
2024-03-07 13:51:09.631,B24-00109,-0.041731,0.061279,95.321071
2024-03-07 13:51:09.731,B24-00109,-0.044661,0.015968,74.0558
2024-03-07 13:51:09.831,B24-00109,0.041533,0.004751,36.002402
2024-03-07 13:51:09.931,B24-00109,-0.009761,0.037244,-1.538754
2024-03-07 13:51:10.031,B24-00109,-0.046523,-0.103343,-53.67089
2024-03-07 13:51:10.131,B24-00109,0.006736,-0.024574,-96.528899
2024-03-07 13:51:10.231,B24-00109,-0.010101,0.097235,-105.62409
2024-03-07 13:51:10.331,B24-00109,0.01843,-0.063141,-110.18206
2024-03-07 13:51:10.431,B24-00109,0.0259,-0.055659,-99.159253
2024-03-07 13:51:10.531,B24-00109,-0.043798,0.023984,-80.033312
2024-03-07 13:51:10.631,B24-00109,-0.018253,-0.027458,-45.176988
2024-03-07 13:51:10.731,B24-00109,0.012923,-0.035746,-5.930424
2024-03-07 13:51:10.831,B24-00109,-0.048963,-0.033975,40.142541
2024-03-07 13:51:10.931,B24-00109,-0.003494,0.023053,92.554699
2024-03-07 13:51:11.031,B24-00109,-0.001632,0.014379,107.33713
2024-03-07 13:51:11.131,B24-00109,-0.093979,-0.094692,111.403
2024-03-07 13:51:11.231,B24-00109,-0.05019,0.012744,105.35027
2024-03-07 13:51:11.331,B24-00109,-0.010169,0.117955,87.49188
2024-03-07 13:51:11.431,B24-00109,0.009483,-0.041161,58.219678
2024-03-07 13:51:11.531,B24-00109,0.022948,-0.081329,16.361477
2024-03-07 13:51:11.631,B24-00109,-0.029493,-0.00566,-24.616721
2024-03-07 13:51:11.731,B24-00109,-0.025791,-0.050619,-80.23418
2024-03-07 13:51:11.831,B24-00109,0.000559,-0.017126,-106.44938
2024-03-07 13:51:11.931,B24-00109,-0.027415,0.047655,-109.63799
2024-03-07 13:51:12.031,B24-00109,-0.009204,0.000392,-108.7655
2024-03-08 02:38:50.144,B24-00110,0.081546,-0.040822,-14.348628
2024-03-08 02:38:50.244,B24-00110,0.089346,-0.079355,41.859155
2024-03-08 02:38:50.344,B24-00110,-0.026991,0.003489,85.444103
2024-03-08 02:38:50.444,B24-00110,0.051903,0.131021,135.06056
2024-03-08 02:38:50.544,B24-00110,0.071135,0.059313,150.40221
2024-03-08 02:38:50.644,B24-00110,-0.024788,-0.033068,133.82997
2024-03-08 02:38:50.744,B24-00110,0.04382,-0.055377,110.07441
2024-03-08 02:38:50.844,B24-00110,0.005548,-0.045602,71.154245
2024-03-08 02:38:50.944,B24-00110,-0.043464,0.099776,30.538801
2024-03-08 02:38:51.044,B24-00110,0.06555,0.123868,-25.953534
2024-03-08 02:38:51.144,B24-00110,-0.024198,-0.034714,-72.173485
2024-03-08 02:38:51.244,B24-00110,-0.014616,-0.070954,-120.04723
2024-03-08 02:38:51.344,B24-00110,0.068536,-0.072509,-151.95157
2024-03-08 02:38:51.444,B24-00110,-0.049641,-0.014994,-139.83847
2024-03-08 02:38:51.544,B24-00110,-0.015422,0.129068,-120.08621
2024-03-08 02:38:51.644,B24-00110,-0.037561,0.081316,-83.730231
2024-03-08 02:38:51.744,B24-00110,-0.103591,-0.005866,-43.858414
2024-03-08 02:38:51.844,B24-00110,-0.001332,-0.026211,9.016157
2024-03-08 02:38:51.944,B24-00110,-0.091829,-0.081535,61.972745
2024-03-08 02:38:52.044,B24-00110,-0.111959,0.02707,106.72845
2024-03-08 02:38:52.144,B24-00110,0.02134,0.102251,150.73754
2024-03-08 02:38:52.244,B24-00110,-0.070417,-0.032909,149.13024
2024-03-08 15:26:30.357,B24-00111,0.040916,0.23996,-61.200626
2024-03-08 15:26:30.457,B24-00111,-0.005201,0.114257,26.200894
2024-03-08 15:26:30.557,B24-00111,0.000862,-0.239613,115.3139
2024-03-08 15:26:30.657,B24-00111,-0.031881,-0.252204,191.81003
2024-03-08 15:26:30.757,B24-00111,-0.09916,-0.056644,251.30954
2024-03-08 15:26:30.857,B24-00111,0.099942,0.189256,263.33836
2024-03-08 15:26:30.957,B24-00111,0.093221,0.228028,232.75116
2024-03-08 15:26:31.057,B24-00111,-0.117314,-0.09747,175.14231
2024-03-08 15:26:31.157,B24-00111,-0.065237,-0.235367,91.625821
2024-03-09 04:14:09.270,B24-00112,0.140062,0.132944,-142.38896
2024-03-09 04:14:09.370,B24-00112,0.033058,0.050224,-126.6004
2024-03-09 04:14:09.470,B24-00112,0.087962,-0.030702,-100.15155
2024-03-09 04:14:09.570,B24-00112,0.176041,-0.063445,-62.707193
2024-03-09 04:14:09.670,B24-00112,0.028153,-0.006236,-18.467071
2024-03-09 04:14:09.770,B24-00112,0.097624,0.130662,37.976508
2024-03-09 04:14:09.870,B24-00112,0.11773,0.114495,81.629167
2024-03-09 04:14:09.970,B24-00112,-0.0306,-0.013581,131.11593
2024-03-09 04:14:10.070,B24-00112,0.073691,-0.052761,150.23078
2024-03-09 04:14:10.170,B24-00112,0.012724,-0.039069,134.82536
2024-03-09 04:14:10.270,B24-00112,-0.097618,0.057615,112.78523
2024-03-09 04:14:10.370,B24-00112,0.074088,0.151768,76.092491
2024-03-09 04:14:10.470,B24-00112,0.034534,0.042538,36.045794
2024-03-09 04:14:10.570,B24-00112,0.037145,-0.06307,-20.843985
2024-03-09 04:14:10.670,B24-00112,0.160884,-0.055566,-68.759569
2024-03-09 04:14:10.770,B24-00112,-0.016953,-0.02968,-116.34041
2024-03-09 04:14:10.870,B24-00112,-0.007791,0.103233,-150.81872
2024-03-09 04:14:10.970,B24-00112,0.084363,0.169944,-140.69773
2024-03-09 04:14:11.070,B24-00112,-0.066647,0.045706,-121.56655
2024-03-09 04:14:11.170,B24-00112,-0.017464,-0.028511,-87.053786
2024-03-09 04:14:11.270,B24-00112,-0.007746,-0.022687,-47.563439
2024-03-09 04:14:11.370,B24-00112,-0.082462,0.041516,4.258872
2024-03-09 04:14:11.470,B24-00112,0.017333,0.100758,58.085568
2024-03-09 04:14:11.570,B24-00112,-0.02926,-0.013025,102.74471
2024-03-09 04:14:11.670,B24-00112,-0.042078,-0.115386,147.98238
